generation,gac,epc,nnd
5400,52.82562052282222,5.7676053005043775,
5450,52.68305446084495,9.259495060086993,
5500,52.80475085201396,8.618758064507682,
5550,60.118870639283195,7.75073079810649,
5600,59.930781759636794,6.912941895757345,
5650,64.99495414477025,3.218035738848193,
5700,62.956511776149256,3.731170774653404,
5750,59.58146896906039,5.519280462133947,
5800,61.36158242131634,5.106521406210832,
5850,62.19429588060755,5.252564734835231,
5900,55.751601254540255,3.712582338945759,
5950,54.816390345418824,2.4958308099129045,
6000,62.20020625506877,1.0415802841909814,
6050,69.1792209229703,1.5368677364628158,
6100,69.98388732994769,1.0654836401327614,
6150,66.45674669064401,1.7987461618210943,
6200,70.24989274089826,2.255034859868045,
6250,73.29317583590083,2.2291436832249287,
6300,71.98989300874345,0.5910688811963023,
6350,73.54639109902963,2.352512044217226,
6400,64.8806501009937,1.3424056301938174,
6450,64.44294671308367,0.934672421442266,
6500,72.54762197000827,0.7930082087960589,
6550,74.25432828976976,1.1426324287000724,
6600,75.68100759751691,1.9707032390530828,
6650,76.0270918210611,0.49916191899264484,
6700,73.3186297561984,1.076815906975,
6750,74.72381753859683,1.3105919310795635,
6800,75.09330393282242,2.7246167901242613,
6850,76.16802891171493,4.451377280627181,
6900,73.75551696265101,3.927057306976654,
6950,72.38418449234008,1.6257537054307294,
7000,71.76308853432921,1.1531664286282115,
7050,75.51913734009715,1.2054614261994947,
7100,75.43356085716749,1.4312921254445476,
7150,69.66033342377716,1.7280201302918092,
7200,66.69378210146473,1.0735606819632326,
7250,65.08968205668825,1.366011955968095,
7300,63.73461241441253,3.9967745298174755,
7350,56.32079121122546,6.167024539604347,
7400,57.38850545822092,6.119302238887944,
7450,57.051424744716705,6.077206134430834,
7500,57.49982886261204,5.1986001410503855,
7550,59.42469581483605,4.764278656974395,
7600,62.51162941172557,4.580822855496619,
7650,62.06979556696363,4.241009518707227,
7700,62.78970319309488,5.207898601125871,
7750,56.74723410513984,5.922750889788092,
7800,56.52012896169855,5.756750000483803,
7850,52.975422933316985,5.295014444823858,
7900,56.49705992236286,9.211622234772861,
7950,59.57717190704023,8.909885846134145,
8000,53.76009715218729,8.862173919032946,
8050,52.82967337022873,6.977498665571813,
8100,52.71865799214388,6.404517283188943,
8150,45.40843949689243,8.38394926745268,
