generation,gac,mean_novelty,archive_size
611,14.56,0.5559896487387497,200
612,14.2,0.5705051694111485,200
613,15.64,0.5680484848118377,200
614,15.14,0.5146635048677536,200
615,16.38,0.522665618968472,200
616,16.5,0.517111387471164,200
617,16.7,0.49440665613731033,200
618,15.4,0.4640303051276908,200
619,16.32,0.4763353321035559,200
620,15.64,0.530044227470333,200
621,15.58,0.5060093673003276,200
622,16.0,0.501626038090445,200
623,15.1,0.5048264451658571,200
624,15.58,0.5062176425060532,200
625,15.4,0.5025001908046257,200
626,15.6,0.5571347710179712,200
627,15.16,0.5361293877474654,200
628,15.02,0.5339278135185924,200
629,15.3,0.5582936393998222,200
630,15.52,0.5045118095786222,200
631,16.16,0.4768169861471199,200
632,15.72,0.47283675895938787,200
633,15.88,0.49016173499715265,200
634,15.42,0.5136134174908324,200
635,15.48,0.5253126266846934,200
636,15.72,0.535998635778421,200
637,15.1,0.49710687668347037,200
638,14.62,0.4807751745190141,200
639,15.1,0.4813878051233251,200
640,15.08,0.5274735915007893,200
641,14.64,0.5326657211756717,200
642,16.66,0.5334999035610621,200
643,15.28,0.5219953229488151,200
644,17.08,0.5025071849952298,200
645,17.0,0.5160903961108224,200
646,17.82,0.5079580206909384,200
647,16.92,0.554874476150107,200
648,17.32,0.5686738196547371,200
649,17.32,0.5943724069799267,200
650,17.46,0.6269819206043539,200
651,17.9,0.6473491648188563,200
652,17.06,0.6371287254110274,200
653,17.44,0.5954220174644778,200
654,17.18,0.5637063575047945,200
655,17.32,0.5125015353441361,200
656,16.3,0.5037418277329572,200
657,16.74,0.5210560777614045,200
658,16.9,0.4946403717522706,200
659,17.26,0.5265136168031267,200
660,15.84,0.49232809994411364,200
661,16.94,0.47028892421548874,200
662,16.32,0.5559224633765967,200
663,16.54,0.5509586348033527,200
664,17.46,0.5667331138595761,200
665,17.2,0.5413466697159308,200
666,17.1,0.5676013156881822,200
667,16.7,0.49867941619550116,200
668,17.42,0.5193738518144587,200
669,17.86,0.4991705793124111,200
670,17.08,0.5112197573727826,200
671,17.46,0.5343600515415009,200
672,17.4,0.5354734595569769,200
673,17.44,0.5802069857747996,200
674,16.66,0.5652418099173242,200
675,16.74,0.5858044654425407,200
676,16.58,0.5776712991790153,200
677,16.38,0.5327539109940711,200
678,15.36,0.5277537698224744,200
679,15.66,0.5403077896538673,200
680,15.58,0.5866152303728107,200
681,15.24,0.5965478373433455,200
682,15.46,0.5362829791796436,200
683,16.26,0.5398010171760991,200
684,15.62,0.5464383043193756,200
685,16.44,0.5726218196017823,200
686,15.02,0.5016577079487327,200
687,16.22,0.5554428163384696,200
688,15.9,0.538615399236039,200
689,16.36,0.5545473898460519,200
690,16.3,0.545365804074375,200
691,15.92,0.49729233491960884,200
692,15.04,0.5304897162519904,200
693,17.34,0.520322036619867,200
694,15.64,0.5042536103769827,200
695,17.98,0.5155840920366759,200
696,16.5,0.5187348199236004,200
697,16.56,0.5538916125507141,200
698,17.06,0.5697564353735939,200
699,16.62,0.5559195731534659,200
700,16.84,0.5148789632721716,200
701,15.36,0.5308961014386498,200
702,18.12,0.5754317673987684,200
703,16.94,0.5774145901924908,200
704,19.42,0.5957259447376684,200
705,16.42,0.5700964675167117,200
706,17.16,0.5662164488213804,200
707,17.2,0.5847715869034907,200
708,15.36,0.5436334326534928,200
709,16.86,0.5238984027127309,200
710,14.02,0.49253814186950495,200
711,14.94,0.45895457391262773,200
712,14.5,0.4677377945628497,200
713,17.06,0.5038622507078306,200
714,16.82,0.5173066758144291,200
715,17.02,0.5176831281142009,200
716,16.5,0.5316713660230836,200
717,14.8,0.5162674103024909,200
718,16.18,0.5028789009348408,200
